id,longitude,latitude,basin,region,district_code,public_meeting,permit,extraction_type,management,payment,water_quality,quantity,source,waterpoint_type,pop_log,age
40007,34.58,-9.58,Lake Nyasa,Iringa,DD4,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,6.396929655216146,11
37040,33.11,-9.26,Lake Nyasa,Mbeya,DD6,True,False,nira/tanira,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,5.298317366548036,17
57998,38.62,-10.77,Ruvuma / Southern Coast,Mtwara,DD33,True,True,other,vwc,unknown,salty,dry,shallow well,other,4.174387269895637,28
15003,38.31,-6.41,Wami / Ruvu,Pwani,DD1,False,True,ksb,private operator,pay per bucket,soft,insufficient,river,communal standpipe,6.684611727667927,6
53737,38.33,-4.47,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.605170185988092,3
4911,31.64,-3.39,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,parastatal,unknown,soft,enough,shallow well,hand pump,6.214608098422191,13
62756,38.33,-4.45,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.991464547107982,6
36813,32.86,-4.29,Lake Tanganyika,Tabora,DD1,False,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.298317366548036,13
52524,31.66,-3.41,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,wug,unknown,soft,dry,shallow well,hand pump,5.298317366548036,13
54064,30.59,-3.68,Lake Tanganyika,Kigoma,DD1,True,False,gravity,vwc,pay annually,soft,insufficient,river,communal standpipe multiple,6.214608098422191,20
61407,31.94,-3.48,Lake Tanganyika,Shinyanga,DD5,False,False,other,other,unknown,salty,dry,shallow well,other,4.174387269895637,13
21631,31.47,-3.21,Lake Tanganyika,Kagera,DD4,True,True,nira/tanira,vwc,never pay,milky,insufficient,shallow well,hand pump,5.703782474656201,6
46754,36.8,-3.35,Pangani,Arusha,DD7,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.867534450455582,23
38078,37.24,-7.1,Wami / Ruvu,Morogoro,DD6,True,True,swn 80,vwc,never pay,salty,enough,shallow well,hand pump,4.867534450455582,31
43352,30.86,-1.48,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.298317366548036,12
41136,31.8,-1.29,Lake Victoria,Kagera,DD6,True,False,gravity,vwc,never pay,soft,enough,rainwater harvesting,communal standpipe,5.780743515792329,17
59503,33.69,-3.03,Lake Victoria,Mwanza,DD2,True,True,mono,vwc,never pay,soft,enough,lake,communal standpipe multiple,5.991464547107982,9
11017,38.34,-6.63,Wami / Ruvu,Pwani,DD1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,2.995732273553991,1
54104,30.6,-3.96,Lake Tanganyika,Kigoma,DD1,True,False,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,4.553876891600541,4
37938,29.64,-4.86,Lake Tanganyika,Kigoma,DD4,False,True,submersible,other,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.298317366548036,3
44879,33.08,-3.01,Lake Victoria,Mwanza,DD7,True,True,mono,vwc,pay per bucket,soft,insufficient,machine dbh,communal standpipe multiple,5.438079308923196,39
29121,38.94,-10.18,Ruvuma / Southern Coast,Lindi,DD53,True,False,nira/tanira,vwc,never pay,salty,insufficient,shallow well,hand pump,6.234410725718371,32
24111,35.87,-5.98,Wami / Ruvu,Dodoma,DD5,True,False,mono,vwc,pay per bucket,soft,dry,machine dbh,other,6.214608098422191,12
13864,39.14,-3.9,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,pay monthly,soft,enough,shallow well,hand pump,5.298317366548036,14
70659,38.62,-5.11,Pangani,Tanga,DD3,True,False,gravity,vwc,never pay,unknown,insufficient,spring,communal standpipe multiple,4.382026634673881,6
19431,31.62,-2.63,Lake Victoria,Kagera,DD8,True,True,nira/tanira,wua,pay monthly,soft,dry,shallow well,hand pump,4.718498871295094,8
67382,33.06,-2.49,Lake Victoria,Mwanza,DD2,True,True,gravity,parastatal,never pay,soft,seasonal,rainwater harvesting,other,4.382026634673881,8
54891,32.86,-4.1,Lake Tanganyika,Tabora,DD1,True,False,nira/tanira,wug,pay when scheme fails,soft,enough,shallow well,hand pump,5.780743515792329,13
56910,39.33,-7.04,Wami / Ruvu,Pwani,DD43,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe,5.598421958998375,1
51763,34.9,-11.08,Ruvuma / Southern Coast,Ruvuma,DD3,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,4.02535169073515,9
37657,39.1,-6.58,Wami / Ruvu,Pwani,DD1,True,False,submersible,private operator,pay per bucket,soft,enough,machine dbh,communal standpipe,5.298317366548036,5
71298,33.39,-2.06,Lake Victoria,Mara,DD4,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe multiple,5.521460917862246,21
34347,30.54,-3.58,Lake Tanganyika,Kigoma,DD1,True,False,gravity,vwc,unknown,soft,enough,spring,improved spring,5.3471075307174685,12
7747,33.67,-9.33,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,5.521460917862246,5
68120,33.99,-9.26,Lake Nyasa,Iringa,DD3,True,False,gravity,wua,pay monthly,soft,enough,spring,communal standpipe,5.991464547107982,22
21308,34.0,-9.47,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.438079308923196,39
60142,35.83,-3.26,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,5.438079308923196,4
10328,37.46,-3.34,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.4011973816621555,5
44072,32.36,-2.5,Lake Victoria,Mwanza,DD5,True,True,mono,water board,never pay,soft,enough,lake,communal standpipe,4.174387269895637,12
34296,39.13,-4.85,Pangani,Tanga,DD8,True,True,nira/tanira,vwc,never pay,fluoride abandoned,enough,other,hand pump,5.780743515792329,7
34055,37.08,-4.49,Pangani,Manyara,DD4,True,True,submersible,vwc,unknown,salty,enough,machine dbh,cattle trough,5.703782474656201,2
13336,33.09,-2.09,Lake Victoria,Mwanza,DD1,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,5.857933154483459,14
2800,40.17,-10.29,Ruvuma / Southern Coast,Mtwara,DD5,True,False,other,vwc,never pay,salty,insufficient,shallow well,other,5.393627546352362,37
7274,34.14,-8.82,Rufiji,Mbeya,DD7,True,True,gravity,vwc,pay monthly,soft,seasonal,river,communal standpipe,5.4638318050256105,1
1885,34.36,-1.99,Lake Victoria,Mara,DD2,False,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,6.214608098422191,1
27234,38.27,-4.78,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.438079308923196,17
5704,34.79,-9.85,Lake Nyasa,Iringa,DD5,True,False,gravity,vwc,pay annually,soft,enough,lake,communal standpipe,4.605170185988092,2
48053,36.81,-5.25,Lake Tanganyika,Mwanza,DD6,True,True,afridev,vwc,unknown,soft,insufficient,machine dbh,hand pump,5.298317366548036,17
35428,34.1,-3.73,Internal,Shinyanga,DD6,True,True,ksb,wua,pay per bucket,soft,enough,shallow well,communal standpipe multiple,5.298317366548036,14
60232,32.81,-2.52,Lake Victoria,Mwanza,DD5,True,True,nira/tanira,vwc,never pay,salty abandoned,dry,shallow well,hand pump,5.298317366548036,12
8489,33.35,-2.58,Lake Victoria,Mwanza,DD2,True,True,mono,vwc,never pay,soft,enough,lake,communal standpipe multiple,5.780743515792329,8
72991,34.75,-6.19,Lake Victoria,Shinyanga,DD1,False,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,4.174387269895637,14
27604,30.01,-4.33,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,insufficient,river,communal standpipe,5.768320995793772,12
63555,37.14,-6.79,Wami / Ruvu,Morogoro,DD1,True,True,submersible,wug,pay per bucket,soft,insufficient,machine dbh,communal standpipe,5.0106352940962555,13
4482,36.04,-5.04,Internal,Dodoma,DD1,True,False,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.382026634673881,12
48718,37.58,-3.27,Pangani,Kilimanjaro,DD4,True,True,gravity,wua,never pay,soft,insufficient,spring,communal standpipe,4.382026634673881,53
1521,38.33,-6.46,Wami / Ruvu,Pwani,DD1,True,True,ksb,wua,pay per bucket,soft,enough,river,communal standpipe,4.382026634673881,8
14094,30.68,-3.63,Lake Tanganyika,Kigoma,DD1,True,False,nira/tanira,vwc,unknown,soft,seasonal,shallow well,hand pump,6.1092475827643655,5
22464,38.88,-10.2,Ruvuma / Southern Coast,Lindi,DD3,True,False,other,vwc,never pay,salty,insufficient,machine dbh,communal standpipe multiple,4.290459441148391,35
41322,36.68,-6.29,Wami / Ruvu,Dodoma,DD3,True,False,gravity,vwc,pay annually,soft,insufficient,spring,communal standpipe multiple,5.298317366548036,31
60153,36.11,-6.87,Rufiji,Dodoma,DD1,True,True,submersible,vwc,never pay,soft,enough,machine dbh,communal standpipe,6.214608098422191,15
19339,37.66,-3.63,Pangani,Kilimanjaro,DD2,True,False,gravity,unknown,never pay,soft,insufficient,river,other,4.584967478670572,41
57171,32.22,-4.53,Lake Tanganyika,Tabora,DD4,True,True,ksb,vwc,never pay,soft,enough,machine dbh,hand pump,4.174387269895637,7
24293,35.31,-9.77,Lake Nyasa,Ruvuma,DD2,True,True,submersible,vwc,pay annually,soft,enough,river,communal standpipe,5.298317366548036,37
56039,38.22,-3.36,Lake Victoria,Mwanza,DD6,True,True,submersible,vwc,never pay,soft,insufficient,machine dbh,communal standpipe multiple,5.298317366548036,17
9472,31.11,-1.74,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.298317366548036,12
10554,37.96,-4.21,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,5.298317366548036,12
26606,34.72,-2.39,Lake Victoria,Mara,DD2,True,True,submersible,other,unknown,salty,enough,machine dbh,other,5.703782474656201,19
46533,34.85,-8.56,Rufiji,Iringa,DD2,True,True,gravity,wua,pay annually,soft,enough,spring,communal standpipe,5.598421958998375,20
32950,38.94,-6.51,Wami / Ruvu,Pwani,DD1,True,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,3.4011973816621555,2
59127,37.43,-3.37,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,3.4011973816621555,5
68801,32.32,-5.1,Lake Tanganyika,Tabora,DD4,True,True,other,vwc,never pay,soft,seasonal,shallow well,other,5.298317366548036,7
21924,33.78,-9.58,Lake Nyasa,Mbeya,DD3,True,True,gravity,water authority,pay monthly,soft,insufficient,spring,communal standpipe,5.598421958998375,39
40151,35.86,-10.57,Rufiji,Ruvuma,DD5,True,False,swn 80,wug,pay annually,soft,insufficient,shallow well,hand pump,5.521460917862246,20
25393,31.83,-8.05,Lake Rukwa,Rukwa,DD2,True,True,gravity,vwc,never pay,soft,enough,river,other,5.521460917862246,29
66761,33.19,-4.33,Lake Tanganyika,Tabora,DD1,False,False,nira/tanira,vwc,never pay,soft,seasonal,shallow well,hand pump,5.768320995793772,14
24637,33.47,-2.63,Lake Victoria,Mwanza,DD2,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.521460917862246,8
36937,34.56,-8.9,Rufiji,Iringa,DD4,True,True,gravity,wua,pay when scheme fails,soft,enough,river,communal standpipe,3.9512437185814275,33
68907,39.77,-7.83,Rufiji,Pwani,DD6,True,False,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,6.214608098422191,10
13475,37.53,-3.29,Pangani,Kilimanjaro,DD4,False,True,gravity,vwc,never pay,soft,enough,spring,other,5.598421958998375,41
22882,39.13,-8.54,Ruvuma / Southern Coast,Lindi,DD13,True,True,other,vwc,never pay,salty,enough,shallow well,other,5.598421958998375,28
55068,36.27,-6.5,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,parastatal,never pay,soft,enough,shallow well,hand pump,5.298317366548036,14
9498,30.08,-4.67,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe,5.480638923341991,5
35031,36.3,-8.89,Rufiji,Morogoro,DD4,True,True,swn 80,vwc,pay annually,soft,enough,shallow well,hand pump,5.438079308923196,8
39312,33.57,-9.23,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.298317366548036,5
50350,35.86,-3.25,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,seasonal,river,communal standpipe,4.867534450455582,4
58092,32.21,-3.69,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,parastatal,unknown,soft,enough,shallow well,hand pump,4.382026634673881,13
52681,34.88,-8.97,Rufiji,Iringa,DD4,True,False,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,4.382026634673881,2
41786,31.01,-1.7,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.991464547107982,12
37132,37.04,-7.73,Rufiji,Morogoro,DD3,True,True,india mark ii,vwc,pay when scheme fails,coloured,seasonal,shallow well,hand pump,4.605170185988092,1
14545,33.96,-3.45,Internal,Shinyanga,DD2,True,False,other,wug,other,soft,dry,shallow well,other,5.703782474656201,12
20394,31.55,-1.98,Lake Victoria,Kagera,DD3,True,False,gravity,vwc,never pay,soft,enough,spring,improved spring,5.438079308923196,25
52720,31.93,-3.28,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,wug,unknown,coloured,enough,shallow well,hand pump,5.298317366548036,13
65107,33.35,-3.13,Lake Victoria,Mwanza,DD4,True,True,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.521460917862246,6
55271,37.69,-6.83,Wami / Ruvu,Morogoro,DD5,True,True,gravity,vwc,pay when scheme fails,soft,enough,river,communal standpipe,5.598421958998375,31
64854,33.19,-8.78,Lake Rukwa,Mbeya,DD2,True,True,gravity,vwc,pay when scheme fails,unknown,unknown,river,communal standpipe,4.174387269895637,11
74232,33.78,-3.32,Internal,Shinyanga,DD2,True,False,nira/tanira,wug,never pay,soft,insufficient,shallow well,hand pump,5.521460917862246,12
16709,30.97,-1.71,Lake Victoria,Kagera,DD1,True,True,gravity,vwc,never pay,soft,dry,spring,communal standpipe,6.214608098422191,12
11670,33.35,-3.57,Internal,Shinyanga,DD3,True,True,nira/tanira,wug,never pay,soft,insufficient,shallow well,hand pump,4.718498871295094,17
50639,38.3,-4.62,Pangani,Tanga,DD1,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.718498871295094,26
15909,34.69,-8.8,Rufiji,Iringa,DD4,True,True,gravity,wua,pay monthly,soft,enough,river,communal standpipe,4.605170185988092,33
13270,30.12,-4.16,Lake Tanganyika,Kigoma,DD2,True,False,nira/tanira,vwc,pay annually,soft,enough,shallow well,hand pump,6.620073206530356,19
25149,33.49,-3.72,Internal,Shinyanga,DD8,True,False,swn 80,wug,unknown,soft,insufficient,shallow well,hand pump,5.521460917862246,9
12208,33.05,-8.99,Lake Rukwa,Mbeya,DD6,True,False,other,vwc,pay when scheme fails,soft,insufficient,shallow well,other,5.940171252720432,17
26350,38.04,-4.27,Pangani,Kilimanjaro,DD3,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,6.040254711277414,21
45210,30.59,-3.61,Lake Tanganyika,Kigoma,DD1,True,False,nira/tanira,vwc,unknown,soft,insufficient,shallow well,hand pump,5.438079308923196,10
20335,33.82,-9.11,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,enough,river,communal standpipe,4.174387269895637,5
5868,35.55,-3.34,Internal,Arusha,DD30,True,True,gravity,vwc,pay per bucket,soft,enough,river,communal standpipe,4.605170185988092,11
62144,32.57,-5.06,Lake Tanganyika,Tabora,DD3,True,True,nira/tanira,vwc,never pay,soft,insufficient,shallow well,hand pump,5.703782474656201,17
71406,37.22,-3.21,Pangani,Kilimanjaro,DD5,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,2.995732273553991,5
10920,33.6,-1.95,Lake Victoria,Mara,DD3,True,False,gravity,parastatal,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.872117789475416,3
38396,31.35,-7.69,Lake Rukwa,Rukwa,DD3,False,False,afridev,vwc,never pay,soft,enough,machine dbh,hand pump,6.309918278226516,2
35690,38.62,-10.72,Ruvuma / Southern Coast,Mtwara,DD33,True,True,mono,vwc,never pay,salty,insufficient,machine dbh,communal standpipe,4.605170185988092,32
69510,38.86,-6.78,Wami / Ruvu,Pwani,DD2,True,True,mono,private operator,pay monthly,soft,insufficient,river,communal standpipe,2.302585092994046,1
46371,36.06,-3.21,Internal,Arusha,DD1,False,True,other,parastatal,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.298317366548036,23
33984,30.75,-2.52,Lake Victoria,Kagera,DD30,True,False,gravity,vwc,never pay,soft,enough,spring,other,5.521460917862246,9
73152,33.97,-9.43,Lake Nyasa,Mbeya,DD3,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,6.214608098422191,39
58024,32.75,-3.93,Lake Victoria,Shinyanga,DD3,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,5.298317366548036,17
71738,37.34,-3.29,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,never pay,soft,insufficient,spring,communal standpipe,4.0943445622221,41
28065,34.71,-3.35,Lake Victoria,Mwanza,DD2,True,True,india mark ii,vwc,never pay,soft,enough,machine dbh,hand pump,6.214608098422191,9
67086,31.06,-6.27,Lake Rukwa,Rukwa,DD1,True,True,other,vwc,pay annually,soft,insufficient,hand dtw,other,3.912023005428146,18
58122,39.13,-10.86,Ruvuma / Southern Coast,Mtwara,DD33,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,4.605170185988092,7
57668,38.35,-6.63,Wami / Ruvu,Pwani,DD1,False,True,ksb,private operator,pay per bucket,soft,enough,river,communal standpipe,3.6888794541139363,1
31327,34.41,-9.3,Lake Nyasa,Iringa,DD4,True,False,gravity,private operator,never pay,soft,enough,spring,communal standpipe,3.4011973816621555,15
14781,32.02,-3.57,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,parastatal,unknown,soft,insufficient,shallow well,hand pump,4.174387269895637,13
51381,38.56,-10.22,Ruvuma / Southern Coast,Lindi,DD3,True,False,mono,vwc,never pay,unknown,dry,machine dbh,communal standpipe multiple,5.799092654460526,34
55004,31.46,-2.79,Lake Victoria,Kagera,DD6,True,False,gravity,vwc,never pay,soft,enough,spring,improved spring,5.940171252720432,17
43219,33.02,-8.44,Lake Rukwa,Mbeya,DD1,True,True,submersible,vwc,pay per bucket,soft,enough,spring,communal standpipe,4.718498871295094,10
38978,37.44,-3.45,Pangani,Kilimanjaro,DD4,True,True,submersible,water board,pay per bucket,soft,enough,machine dbh,communal standpipe,5.857933154483459,5
11044,37.45,-3.29,Pangani,Kilimanjaro,DD4,True,True,gravity,water board,pay per bucket,soft,enough,spring,communal standpipe,4.499809670330265,5
24771,35.09,-4.21,Internal,Manyara,DD3,True,True,other - swn 81,vwc,pay annually,soft,enough,machine dbh,hand pump,5.204006687076795,18
18028,39.15,-7.19,Wami / Ruvu,Pwani,DD43,True,False,submersible,vwc,pay per bucket,salty,enough,machine dbh,communal standpipe multiple,6.320768294250582,1
70575,35.91,-5.84,Lake Victoria,Shinyanga,DD1,True,False,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,4.718498871295094,14
49777,39.38,-7.41,Rufiji,Pwani,DD4,True,False,other,vwc,never pay,soft,dry,rainwater harvesting,communal standpipe,6.831953565565855,1
29806,36.54,-5.75,Wami / Ruvu,Dodoma,DD3,True,False,mono,vwc,pay per bucket,salty,dry,machine dbh,communal standpipe multiple,6.214608098422191,31
2580,30.7,-2.54,Lake Victoria,Kagera,DD30,True,False,gravity,vwc,never pay,soft,dry,spring,communal standpipe,5.780743515792329,9
26225,37.09,-3.22,Pangani,Kilimanjaro,DD7,True,True,gravity,water board,pay monthly,soft,enough,spring,communal standpipe,5.298317366548036,6
29647,34.62,-4.39,Lake Victoria,Mwanza,DD2,True,True,other,vwc,never pay,soft,insufficient,shallow well,other,5.768320995793772,9
45709,38.08,-9.79,Ruvuma / Southern Coast,Lindi,DD43,True,True,india mark ii,vwc,unknown,soft,enough,machine dbh,hand pump,5.857933154483459,6
41625,34.97,-10.9,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,unknown,soft,dry,spring,communal standpipe,4.787491742782046,19
54310,37.4,-3.34,Pangani,Kilimanjaro,DD4,False,True,gravity,vwc,unknown,soft,insufficient,spring,communal standpipe,5.298317366548036,39
28899,37.48,-3.82,Pangani,Kilimanjaro,DD2,True,False,climax,private operator,pay annually,unknown,enough,dam,communal standpipe,5.768320995793772,1
16034,36.68,-8.12,Rufiji,Morogoro,DD3,True,True,other - rope pump,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,6.907755278982137,29
64848,36.95,-7.82,Rufiji,Morogoro,DD3,True,True,swn 80,vwc,never pay,soft,insufficient,other,hand pump,5.703782474656201,31
32694,29.98,-4.84,Lake Tanganyika,Kigoma,DD2,True,True,gravity,water board,pay monthly,soft,enough,river,communal standpipe multiple,6.29156913955832,37
58564,32.76,-5.03,Lake Tanganyika,Tabora,DD6,True,True,india mark ii,vwc,never pay,soft,seasonal,shallow well,hand pump,5.298317366548036,30
29310,40.14,-10.6,Ruvuma / Southern Coast,Mtwara,DD1,True,True,mono,vwc,unknown,soft,enough,machine dbh,communal standpipe multiple,5.991464547107982,13
39223,30.99,-3.25,Lake Tanganyika,Kigoma,DD1,True,False,gravity,water board,unknown,soft,enough,rainwater harvesting,communal standpipe,6.214608098422191,6
36658,36.41,-8.67,Rufiji,Morogoro,DD4,True,True,gravity,vwc,pay monthly,soft,enough,river,communal standpipe,5.438079308923196,5
73611,34.11,-3.8,Internal,Shinyanga,DD8,True,True,gravity,wug,unknown,soft,insufficient,river,communal standpipe multiple,5.4638318050256105,9
3761,33.48,-5.31,Internal,Tabora,DD3,True,True,afridev,vwc,never pay,soft,insufficient,shallow well,hand pump,5.940171252720432,17
62277,35.3,-9.76,Lake Nyasa,Ruvuma,DD2,True,True,submersible,vwc,pay annually,soft,enough,river,communal standpipe,5.521460917862246,16
16590,34.14,-3.03,Lake Victoria,Shinyanga,DD6,True,True,nira/tanira,wug,never pay,soft,enough,shallow well,hand pump,5.991464547107982,14
12774,33.6,-2.95,Lake Victoria,Shinyanga,DD2,True,False,gravity,wug,never pay,soft,seasonal,rainwater harvesting,communal standpipe,5.521460917862246,12
36944,37.03,-3.36,Pangani,Arusha,DD7,True,False,gravity,wua,unknown,soft,insufficient,rainwater harvesting,communal standpipe,5.966146739123692,1
13416,33.7,-9.23,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,unknown,soft,enough,spring,communal standpipe,5.991464547107982,5
54088,38.82,-8.01,Rufiji,Pwani,DD53,True,True,afridev,vwc,pay when scheme fails,soft,enough,shallow well,hand pump,4.605170185988092,5
67150,35.68,-4.4,Internal,Manyara,DD1,True,True,other,vwc,never pay,soft,enough,shallow well,other,5.886104031450156,2
60727,32.49,-9.1,Lake Rukwa,Mbeya,DD6,True,False,nira/tanira,vwc,never pay,soft,enough,shallow well,hand pump,5.598421958998375,17
31595,38.89,-6.43,Wami / Ruvu,Pwani,DD1,True,False,india mark ii,parastatal,never pay,soft,enough,shallow well,hand pump,3.2188758248682006,2
55174,38.97,-5.55,Pangani,Tanga,DD5,False,False,other,vwc,never pay,soft,insufficient,shallow well,other,3.912023005428146,31
19383,37.56,-3.53,Pangani,Kilimanjaro,DD2,True,True,submersible,wua,never pay,soft,insufficient,machine dbh,communal standpipe,5.521460917862246,1
41016,32.18,-3.67,Lake Tanganyika,Shinyanga,DD5,True,True,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,5.991464547107982,13
11869,33.07,-8.57,Lake Rukwa,Mbeya,DD1,True,True,gravity,vwc,pay monthly,soft,enough,spring,communal standpipe,5.768320995793772,10
17512,35.01,-9.27,Rufiji,Iringa,DD4,True,True,other - rope pump,wua,pay when scheme fails,soft,enough,hand dtw,hand pump,3.2188758248682006,1
329,36.71,-3.35,Pangani,Arusha,DD2,True,True,gravity,vwc,never pay,soft,enough,spring,communal standpipe,5.298317366548036,14
27467,36.86,-3.36,Pangani,Arusha,DD7,True,True,gravity,water authority,unknown,soft,enough,spring,communal standpipe,5.003946305945459,8
29547,33.89,-1.99,Lake Victoria,Mara,DD4,True,True,other,wug,unknown,soft,enough,shallow well,other,5.703782474656201,16
57341,32.51,-3.56,Lake Tanganyika,Shinyanga,DD3,True,True,nira/tanira,wug,unknown,soft,enough,shallow well,hand pump,4.382026634673881,18
9099,38.9,-10.87,Ruvuma / Southern Coast,Mtwara,DD33,True,True,mono,vwc,unknown,salty,dry,machine dbh,communal standpipe multiple,5.438079308923196,25
30276,31.23,-6.29,Lake Rukwa,Rukwa,DD1,True,True,india mark ii,vwc,pay when scheme fails,soft,enough,machine dbh,hand pump,6.1092475827643655,23
60830,37.81,-4.14,Pangani,Kilimanjaro,DD3,True,True,gravity,water board,pay monthly,soft,insufficient,spring,communal standpipe multiple,5.521460917862246,4
40236,31.37,-7.32,Lake Rukwa,Rukwa,DD1,True,True,gravity,vwc,pay annually,soft,enough,spring,communal standpipe,5.703782474656201,2
16418,33.18,-2.84,Lake Victoria,Mwanza,DD7,True,True,nira/tanira,vwc,pay when scheme fails,soft,insufficient,shallow well,hand pump,4.174387269895637,39
55143,33.66,-9.32,Lake Nyasa,Mbeya,DD4,True,True,gravity,vwc,never pay,soft,insufficient,spring,communal standpipe,5.298317366548036,5
67182,35.83,-4.14,Internal,Manyara,DD1,True,True,gravity,vwc,pay per bucket,soft,enough,spring,communal standpipe multiple,4.356708826689592,1
66236,37.31,-7.19,Lake Victoria,Mwanza,DD2,True,True,other,vwc,never pay,soft,dry,shallow well,other,4.382026634673881,9
933,34.52,-4.55,Internal,Singida,DD1,True,True,afridev,vwc,pay annually,soft,enough,machine dbh,hand pump,5.87493073085203,7
9530,34.02,-1.61,Lake Victoria,Mara,DD3,True,False,gravity,parastatal,unknown,soft,enough,rainwater harvesting,communal standpipe,6.675823221634848,1
21874,35.03,-8.24,Rufiji,Iringa,DD2,True,True,gravity,vwc,never pay,soft,insufficient,river,communal standpipe,4.174387269895637,11
23489,34.83,-11.29,Lake Nyasa,Ruvuma,DD3,True,True,gravity,vwc,pay monthly,soft,insufficient,spring,communal standpipe,4.454347296253507,3
11959,36.95,-11.32,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,other,vwc,pay annually,soft,insufficient,machine dbh,hand pump,5.991464547107982,12
47086,37.16,-11.12,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,swn 80,vwc,pay annually,soft,enough,machine dbh,hand pump,4.174387269895637,15
17465,36.96,-11.31,Ruvuma / Southern Coast,Ruvuma,DD1,True,False,submersible,vwc,pay per bucket,soft,enough,machine dbh,communal standpipe multiple,5.780743515792329,2
33004,36.27,-11.22,Ruvuma / Southern Coast,Ruvuma,DD5,True,False,swn 80,wug,pay monthly,soft,insufficient,shallow well,hand pump,3.871201010907891,6
29840,35.33,-3.98,Internal,Manyara,DD3,False,True,mono,vwc,never pay,soft,enough,river,communal standpipe multiple,4.553876891600541,37
